1.000000	1.010000
1.000000	0.960000
1.000000	1.000000
1.000000	1.000000
1.000000	1.000000
1.000000	0.980000
1.000000	0.980000
1.000000	1.010000
1.000000	0.980000
1.000000	0.970000
1.000000	0.980000
1.000000	0.970000
1.000000	1.030000
1.000000	0.990000
1.000000	0.960000
1.000000	0.960000
1.000000	0.980000
1.000000	0.980000
1.000000	1.000000
1.000000	1.030000
1.000000	1.010000
1.000000	0.970000
1.000000	0.970000
1.000000	1.000000
1.000000	0.980000
1.000000	0.980000
1.000000	0.950000
1.000000	0.980000
1.000000	0.980000
1.000000	0.990000
1.000000	0.980000
1.000000	0.980000
1.000000	0.980000
1.000000	1.030000
1.000000	1.000000
1.000000	0.960000
1.000000	0.990000
1.000000	0.970000
1.000000	0.980000
1.000000	1.040000
1.000000	0.990000
1.000000	0.970000
1.000000	0.990000
1.000000	0.940000
1.000000	0.980000
1.000000	0.980000
1.000000	1.000000
1.000000	0.990000
1.000000	1.000000
1.000000	1.010000
1.000000	1.000000
1.000000	0.940000
1.000000	0.980000
1.000000	1.000000
1.000000	1.020000
1.000000	0.990000
1.000000	0.990000
1.000000	0.970000
1.000000	0.910000
1.000000	0.990000
1.000000	1.020000
1.000000	1.040000
1.000000	1.010000
1.000000	0.960000
1.000000	0.900000
1.000000	0.980000
1.000000	1.040000
1.000000	1.060000
1.000000	1.030000
1.000000	0.950000
1.000000	0.900000
1.000000	1.010000
1.000000	1.010000
1.000000	0.970000
1.000000	0.990000
1.000000	1.020000
1.000000	1.010000
1.000000	0.970000
1.000000	0.990000
1.000000	1.010000
1.000000	0.980000
1.000000	0.970000
1.000000	0.980000
1.000000	0.980000
1.000000	0.980000
1.000000	1.000000
1.000000	0.980000
1.000000	0.980000
1.000000	1.010000
1.000000	0.980000
1.000000	0.990000
1.000000	0.980000
1.000000	0.980000
1.000000	0.980000
1.000000	1.030000
1.000000	0.990000
1.000000	0.930000
1.000000	0.950000
1.000000	0.990000
1.000000	1.000000
1.000000	1.020000
1.000000	1.040000
1.000000	1.000000
1.000000	0.940000
1.000000	1.000000
1.000000	0.990000
1.000000	1.010000
1.000000	0.980000
1.000000	1.010000
1.000000	0.980000
1.000000	0.970000
1.000000	0.990000
1.000000	1.010000
1.000000	0.980000
1.000000	0.970000
1.000000	1.000000
1.000000	1.000000
1.000000	0.980000
1.000000	1.030000
1.000000	0.970000
1.000000	0.940000
1.000000	0.930000
1.000000	0.990000
1.000000	1.000000
1.000000	0.970000
1.000000	0.990000
1.000000	1.010000
1.000000	1.000000
1.000000	1.040000
1.000000	1.010000
1.000000	0.920000
1.000000	1.000000
1.000000	1.000000
1.000000	0.950000
1.000000	0.920000
1.000000	0.980000
1.000000	1.030000
1.000000	0.980000
1.000000	0.980000
1.000000	0.990000
1.000000	1.020000
1.000000	1.000000
1.000000	0.980000
1.000000	0.990000
1.000000	0.990000
1.000000	1.000000
1.000000	0.980000
1.000000	0.990000
1.000000	0.970000
1.000000	0.950000
1.000000	0.980000
1.000000	1.000000
1.000000	1.030000
1.000000	0.990000
1.000000	0.960000
1.000000	1.010000
1.000000	0.970000
1.000000	0.980000
1.000000	0.980000
1.000000	0.980000
1.000000	1.010000
1.000000	0.980000
1.000000	0.980000
1.000000	0.980000
1.000000	0.980000
1.000000	1.030000
1.000000	0.880000
1.000000	0.960000
1.000000	1.010000
1.000000	1.030000
1.000000	0.990000
1.000000	0.980000
1.000000	0.950000
1.000000	1.040000
1.000000	0.980000
1.000000	0.970000
1.000000	0.990000
1.000000	1.000000
1.000000	0.960000
1.000000	0.950000
1.000000	1.000000
1.000000	1.010000
1.000000	0.990000
1.000000	0.990000
1.000000	0.960000
1.000000	0.980000
1.000000	0.940000
1.000000	0.960000
1.000000	1.010000
1.000000	1.030000
1.000000	0.980000
1.000000	0.980000
1.000000	0.950000
1.000000	0.970000
1.000000	1.020000
1.000000	1.030000
1.000000	1.010000
1.000000	0.980000
1.000000	1.010000
1.000000	0.980000
1.000000	0.940000
1.000000	0.970000
1.000000	0.970000
1.000000	0.960000
1.000000	0.960000
1.000000	0.990000
1.000000	1.020000
1.000000	1.000000
1.000000	0.940000
1.000000	0.980000
1.000000	1.010000
1.000000	0.950000
1.000000	0.980000
1.000000	0.980000
1.000000	0.980000
1.000000	1.030000
1.000000	0.990000
1.000000	0.990000
1.000000	1.000000
1.000000	0.960000
1.000000	0.940000
1.000000	0.980000
1.000000	0.940000
1.000000	0.990000
1.000000	1.000000
1.000000	1.010000
1.000000	0.990000
1.000000	0.940000
1.000000	0.900000
1.000000	1.010000
1.000000	1.000000
1.000000	0.960000
1.000000	0.960000
1.000000	1.020000
1.000000	1.050000
1.000000	1.000000
1.000000	0.990000
1.000000	0.970000
