9999	9998	468	-5
9999	9998	469	-5
9999	9998	470	-5
9999	9998	471	-5
9999	9998	472	-5
9999	9998	473	-5
9999	9998	474	-5
9999	9998	475	-5
9999	9998	476	-5
9999	9998	477	-5
9999	9998	478	-5
9999	9998	479	-5
9999	9998	480	-5
9999	9998	481	-5
9999	9998	482	-5
9999	9998	483	-5
9999	9998	484	-5
9999	9998	485	-5
9999	9998	486	-5
9999	9998	487	-5
9999	9998	488	-5
9999	9998	489	-5
9999	9998	490	-5
9999	9998	491	-5
9999	9998	492	-5
9999	9998	493	-5
9999	9998	494	-5
9999	9998	495	-5
9999	9998	496	-5
9999	9998	497	-5
9999	9998	498	-5
9999	9998	499	-5
9999	9998	500	-5
9999	9998	501	-5
9999	9998	502	-5
9999	9998	503	-5
9999	9998	504	-5
9999	9998	505	-5
9999	9998	506	-5
9999	9998	507	-5
9999	9998	508	-5
9999	9998	509	-5
9999	9998	510	-5
9999	9998	511	-5
